Date,Count
2020-01-14,12
2020-02-25,50
2020-03-17,22
2020-04-16,28
2020-05-26,25
2020-06-23,7
2020-07-15,6
2020-08-13,1
2020-09-15,3
2020-10-20,12
2020-11-20,4
2020-12-17,2
