Date,Count
2020-01-14,49
2020-02-25,202
2020-03-17,108
2020-04-16,196
2020-05-26,147
2020-06-23,86
2020-07-15,40
2020-08-13,5
2020-09-15,0
2020-10-20,11
2020-11-20,13
2020-12-17,18
