Date,Count
2015-01-27,13
2015-02-18,21
2015-03-17,156
2015-04-15,163
2015-05-26,207
2015-06-24,81
2015-07-22,41
2015-08-21,7
2015-09-21,12
2015-10-23,23
2015-11-23,23
2015-12-21,26
