Date,Count
2015-01-23,31
2015-02-27,14
2015-03-26,101
2015-04-22,97
2015-05-22,108
2015-06-23,29
2015-07-28,10
2015-08-25,8
2015-09-25,13
2015-10-23,71
2015-11-24,8
2015-12-16,36
