Date,Count
2015-01-23,50
2015-02-27,26
2015-03-26,209
2015-04-22,223
2015-05-22,246
2015-06-23,101
2015-07-28,25
2015-08-25,14
2015-09-25,28
2015-10-23,57
2015-11-24,25
2015-12-16,47
