Date,Count
2016-01-26,0
2016-02-26,0
2016-03-24,0
2016-04-14,1
2016-05-20,3
2016-06-23,0
2016-07-26,0
2016-08-26,0
2016-09-23,0
2016-10-28,0
2016-11-24,0
2016-12-16,0
