Date,Count
2016-01-25,0
2016-02-25,0
2016-03-09,0
2016-04-11,0
2016-05-09,2
2016-06-20,2
2016-07-12,1
2016-08-29,1
2016-09-13,0
2016-10-19,0
2016-11-08,0
2016-12-12,0
