Date,Count
2018-01-25,47
2018-03-20,15
2018-04-18,58
2018-05-11,39
2018-06-14,45
2018-07-05,5
2018-07-26,7
2018-08-21,6
2018-09-11,0
2018-10-17,5
2018-11-22,7
2018-12-19,5
