Date,Count
2018-01-17,34
2018-02-21,98
2018-03-21,158
2018-04-19,167
2018-05-18,174
2018-06-19,105
2018-07-24,56
2018-08-21,19
2018-09-26,9
2018-10-22,17
2018-11-19,28
2018-12-17,15
