Date,Count
2018-01-25,41
2018-03-20,8
2018-04-18,70
2018-05-11,99
2018-06-14,50
2018-07-05,19
2018-07-26,5
2018-08-21,0
2018-09-11,4
2018-10-17,1
2018-11-22,0
2018-12-19,6
