Date,Count
2016-01-25,2
2016-02-25,13
2016-03-09,4
2016-04-11,44
2016-05-09,76
2016-06-20,104
2016-07-12,90
2016-08-29,16
2016-09-13,15
2016-10-19,2
2016-11-08,0
2016-12-12,0
