Date,Count
2016-01-26,50
2016-02-26,94
2016-03-24,85
2016-04-14,117
2016-05-20,170
2016-06-23,22
2016-07-26,5
2016-08-26,2
2016-09-23,5
2016-10-28,36
2016-11-24,54
2016-12-16,46
