Date,Count
2016-01-26,46
2016-02-26,110
2016-03-24,224
2016-04-14,214
2016-05-20,257
2016-06-23,56
2016-07-26,23
2016-08-26,1
2016-09-23,4
2016-10-28,4
2016-11-24,3
2016-12-16,16
