Date,Count
2020-01-14,0
2020-02-25,0
2020-03-17,0
2020-04-16,0
2020-05-26,0
2020-06-23,0
2020-07-15,0
2020-08-13,0
2020-09-15,0
2020-10-20,0
2020-11-20,0
2020-12-17,0
