Date,Count
2020-01-14,0
2020-02-25,2
2020-03-17,1
2020-04-16,1
2020-05-26,2
2020-06-23,0
2020-07-15,0
2020-08-13,1
2020-09-15,1
2020-10-20,0
2020-11-20,0
2020-12-17,1
