Date,Count
2019-01-16,0
2019-02-06,0
2019-03-22,0
2019-04-15,2
2019-05-28,3
2019-06-21,4
2019-07-18,3
2019-08-28,0
2019-09-20,0
2019-10-22,0
2019-11-22,1
2019-12-19,0
