Date,Count
2018-01-17,0
2018-02-21,1
2018-03-21,3
2018-04-19,4
2018-05-18,5
2018-06-19,3
2018-07-24,1
2018-08-21,1
2018-09-26,0
2018-10-22,0
2018-11-19,0
2018-12-17,0
