Date,Count
2017-01-18,3
2017-02-17,120
2017-03-15,418
2017-04-21,317
2017-05-16,323
2017-06-26,57
2017-07-28,40
2017-08-22,9
2017-09-18,10
2017-10-26,35
2017-11-16,25
2017-12-19,40
