Date,Count
2017-01-26,2
2017-02-22,56
2017-03-16,107
2017-04-20,120
2017-05-19,89
2017-06-07,116
2017-07-05,15
2017-08-03,2
2017-09-21,12
2017-10-18,26
2017-11-22,30
2017-12-21,23
