Date,Count
2018-01-25,0
2018-03-20,1
2018-04-18,2
2018-05-11,0
2018-06-14,0
2018-07-05,0
2018-07-26,0
2018-08-21,1
2018-09-11,0
2018-10-17,0
2018-11-22,0
2018-12-19,1
