Date,Count
2017-01-26,0
2017-02-22,1
2017-03-16,3
2017-04-20,3
2017-05-19,2
2017-06-07,0
2017-07-05,1
2017-08-03,0
2017-09-21,1
2017-10-18,0
2017-11-22,1
2017-12-21,0
