Date,Count
2019-01-16,0
2019-02-06,0
2019-03-22,21
2019-04-15,48
2019-05-28,93
2019-06-21,78
2019-07-18,40
2019-08-28,3
2019-09-20,7
2019-10-22,6
2019-11-22,1
2019-12-19,2
