Date,Count
2019-01-15,1
2019-02-12,0
2019-03-21,9
2019-04-17,8
2019-05-15,5
2019-06-17,6
2019-07-11,1
2019-08-21,0
2019-09-19,0
2019-10-31,3
2019-11-25,5
2019-12-19,0
